"BTC","ETH","XRP","DOGE"
-0.104626303080277,0.94003320424777,-0.0526295199576274,-0.0740862647265459
-0.159919036678165,-0.189649310964036,0.595650355499795,0.00830452295768169
0.18430126816554,-0.257227210302816,-0.157962743620114,0.240758916300101
-0.207488616495994,-0.162742105545331,-0.511880526538523,-0.262356086008396
0.188282235810067,0.159772886574835,0.164048186291982,0.0361889566682121
0.145177350366455,0.0676201604759021,0.447810915983399,0.0230025996088561
-0.148439269938824,0.0424224570020657,0.415767090036365,0.460404961565056
0.0268860147686945,-0.224640216683144,0.168433584937473,-0.273837376697122
-0.260294779314201,-0.0251410188612712,-0.357695673497651,-0.0102309169392857
0.115672820333417,-0.136587720205467,0.0641853974857354,-0.109245607809825
0.347589124678616,0.209647130279503,0.451981476510421,-0.00408362145556385
-0.216937716678184,-0.169787777232824,-0.367104631682345,-0.12951156597628
0.00354634244192797,0.0870549046717408,0.196440439939374,0.160296428236063
0.053999338614841,-0.243088308216783,-0.555027485769371,0.0917720072696282
0.0572880246584941,-0.0229664565689974,0.0956943232650573,-0.196959510296089
-0.328312347419439,0.216229577196877,0.501194830270449,-0.0773815216976744
0.22666411877196,-0.217278872536385,-0.480582629755325,0.164502975268399
0.404242511818363,0.206072983711923,1.80566410533591,0.10495412453662
-0.275054635944678,-0.00368534211570104,-0.167394233880455,-0.00124129431048126
0.118929301178551,0.172166379739985,-0.215502857518231,0.231494303353759
-0.154465408305605,-0.0638006015003905,-0.368213803066313,-0.0903378533809783
0.134770725942003,-0.0729371573378234,0.557103524579225,-0.174869282455802
-0.0096653185763752,0.0867827922099897,0.0703638077898427,0.236270615820733
0.256962913783404,0.243494541433891,0.128899654995225,-0.0722479037867041
0.0612121992801875,0.0196143845361321,-0.180811496196112,0.170094014981755
0.0761782034833003,0.104773351355804,1.23241004171764,-0.0343934544749206
-0.136967193601886,-0.217654681573093,-0.275564108369179,-0.0813997061520451
-0.106850417022493,-0.171244333356821,-0.230942541468752,0.356019256715319
0.318719488486631,0.175677713759307,-0.379313768971861,0.0706532298567002
-0.00310226430509142,0.00592616471330198,0.894679347771617,-0.0937669683081408
0.6083442628709,0.276570686302909,0.211502693689072,-0.120753229351941
-0.132208647818189,-0.278073139528902,0.139888591766212,0.00863288583097188
0.13478111177913,0.110907736244388,-0.424760847127248,-0.201397985641635
-0.22343747391846,0.251455246208464,0.485677165749156,0.0737059789048822
0.00619566884292144,-0.105150744245505,0.144975017956746,0.24712422073328
-0.149229168743605,-0.219856660496202,-0.0334646112245565,-0.0984469819001864
0.0427619155992154,0.427141167441599,-0.260907017820171,-0.130731221901748
-0.0217052274053549,-0.257747763594426,0.187305146838203,0.0615243737944546
-0.00827925680173469,-0.0321447065744979,-0.0617675539671955,0.0371089289980042
0.0401948613252541,-0.186163203969812,-0.17620058648918,-0.17271054784788
-0.147070252982893,0.300478900309971,0.603126636411242,0.0682578306652666
-0.104769663943722,-0.043041189189971,-0.402908124219601,0.44926638116211
-0.0278799822479493,-0.225769660880166,0.501234469528225,-0.208023361243605
0.00586985200486101,0.470027812319803,-0.4359316463448,-0.149164445963054
-0.201412039501985,-0.405096048246956,0.420188406927754,0.173363126677882
0.208466718869654,0.390304694405486,-0.0747816192492419,0.00706363973099267
0.143083525896702,0.0835678252755598,0.388134633040964,0.0095969368177844
0.0498613059351198,0.106386833340301,-0.149657703165116,-0.0143012267187042
0.0518950800692333,0.0738582612979732,-0.340411805304785,0.0305309160856591
-0.0523542432714595,0.00693697610385069,0.604417578624323,-0.133174542271348
-0.0480223532728196,0.242627927146576,-0.0762460289301383,-0.00248533166671172
0.0541533983355136,-0.380449931697533,-0.328033801443603,-0.0547227517909663
-0.0248325603483253,0.19108459215289,0.25244364097836,0.193123777407112
-0.0784199577004314,-0.19752199825981,0.00559114265425209,0.107295905478082
0.0648318665524541,0.240779894946192,0.615717494714582,-0.0862409899938766
0.242973712765005,0.185744951577867,-0.314119133781375,-0.232098565679009
