"date","avg.sent","volume"
2021-05-30 12:00:00,0.284047244094488,261
2021-05-30 13:00:00,0.355472413793103,294
2021-05-30 14:00:00,0.318094224924012,338
2021-05-30 15:00:00,0.248159090909091,313
2021-05-30 16:00:00,0.354158054711246,333
2021-05-30 17:00:00,0.26287460815047,327
2021-05-30 18:00:00,0.254424581005587,365
2021-05-30 19:00:00,0.20706008583691,233
2021-05-30 20:00:00,0.269277272727273,228
2021-05-30 21:00:00,0.257687258687259,267
2021-05-30 22:00:00,0.199509293680297,277
2021-05-30 23:00:00,0.293284210526316,194
2021-05-31 00:00:00,0.174475935828877,189
2021-05-31 01:00:00,0.242574712643678,179
2021-05-31 02:00:00,0.262846153846154,175
2021-05-31 03:00:00,0.290809523809524,191
2021-05-31 04:00:00,0.312288209606987,243
2021-05-31 05:00:00,0.314454545454545,286
2021-05-31 06:00:00,0.39075,275
2021-05-31 07:00:00,0.242089189189189,372
2021-05-31 08:00:00,0.288348703170029,351
2021-05-31 09:00:00,0.23139349112426,343
2021-05-31 10:00:00,0.287108391608392,289
2021-05-31 11:00:00,0.340437325905292,360
2021-05-31 12:00:00,0.23452427184466,209
